"","common name","scientific name","kingdom","phylum","class","order","family","genus","longitude","latitude","ssp","Depth method","S Thermal safety margin","S Conservation status","S Vertical habitat","S Cumulative impacts","AC Habitat fragmentation","AC Geographic range extent","AC Maximum body length","AC Thermal habitat availability","E Time of climate emergence","E Thermal habitat loss","E Fraction of species lost","E Climate velocity","Sensitivity","Sensitivity SD","Adaptive capacity","Adaptive capacity SD","Exposure","Exposure SD","Vulnerability","Vulnerability SD","S Thermal safety margin risk","S Conservation status risk","S Vertical habitat risk","S Cumulative impacts risk","AC Habitat fragmentation risk","AC Geographic range extent risk","AC Maximum body length risk","AC Thermal habitat availability risk","E Time of climate emergence risk","E Thermal habitat loss risk","E Fraction of species lost risk","E Climate velocity risk","Sensitivity risk","Adaptive capacity risk","Exposure risk","Overall Risk"
"3698","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-71.875,74.125,"SSP1-2.6","SST",0.02924818,0,0.000900568,0.574424273,0.954528864,0.245435877,0.231286617,0.221394821,0.069483451,0.676910066,0.135781233,0.018389749,0.151143255,0.28251394,0.413161545,0.361046368,0.225141125,0.304989513,0.413223009,0.57823272,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Low","Low","Low","High","Moderate","Moderate"
"3699","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-71.625,74.125,"SSP1-2.6","SST",0.029645229,0,0.000850569,0.565048987,0.954528864,0.245435877,0.231286617,0.217157805,0.069483451,0.676910066,0.135781233,0.015599447,0.148886196,0.277783803,0.412102291,0.361801945,0.224443549,0.305622559,0.413332804,0.578417711,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Low","Low","Low","High","Moderate","Moderate"
"3700","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-71.375,74.125,"SSP1-2.6","SST",0.029877314,0,0.000220109,0.572166261,0.954528864,0.245435877,0.231286617,0.216991879,0.069483451,0.676910066,0.127347582,0.01131386,0.150565921,0.281416978,0.412060809,0.361831754,0.22126374,0.307435645,0.414021005,0.581935058,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Low","Low","Low","High","Moderate","Moderate"
"3701","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-71.125,74.125,"SSP1-2.6","SST",0.029621821,0,0.000322643,0.573089793,0.954528864,0.245435877,0.231286617,0.21675899,0.069483451,0.676910066,0.127347582,0.010038933,0.150758564,0.281896487,0.412002587,0.361873622,0.220945008,0.307726387,0.414154753,0.582378882,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Low","Low","Low","High","Moderate","Moderate"
"3702","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-76.875,73.375,"SSP1-2.6","SST",0.012674978,0,0.013415995,0.589032602,0.954528864,0.245435877,0.231286617,0.159003905,0.069483451,0.676910066,0.184766053,0.007078795,0.153780894,0.290233123,0.397563816,0.373234472,0.234559591,0.303946807,0.42232308,0.566920562,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Low","Low","Low","High","Moderate","Moderate"
"3703","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-76.625,73.375,"SSP1-2.6","SST",0.013645231,0,0.001245046,0.633017606,0.954528864,0.245435877,0.231286617,0.163460049,0.069483451,0.676910066,0.182118332,0.007576344,0.161976971,0.314087502,0.398677852,0.372290519,0.234022048,0.303970612,0.424678026,0.573342887,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Low","Low","Low","High","Moderate","Moderate"
"3704","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-76.375,73.375,"SSP1-2.6","SST",0.014914055,0,0.001396038,0.622528658,0.954528864,0.245435877,0.231286617,0.167887018,0.069483451,0.676910066,0.167170908,0.050390909,0.159709688,0.308619275,0.399784594,0.371363607,0.240988834,0.295080821,0.422259006,0.564920763,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Low","Low","Low","High","Moderate","Moderate"
"3705","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-76.125,73.375,"SSP1-2.6","SST",0.01647949,0,0.001430944,0.606509116,0.954528864,0.245435877,0.231286617,0.172325858,0.069483451,0.676910066,0.194910774,0.019871894,0.156104887,0.300361996,0.400894304,0.370445161,0.240294046,0.300252879,0.421662155,0.56739946,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Low","Low","Low","High","Moderate","Moderate"
"3706","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-76.375,73.125,"SSP1-2.6","SST",0.014796753,0,0.373153646,0.599830395,0.954528864,0.245435877,0.231286617,0.163275355,0.069483451,0.676910066,0.197633427,0.017294031,0.246945199,0.291736963,0.398631678,0.372329425,0.240330244,0.300753907,0.42126608,0.460509489,"Low","Low","Moderate","High","Low","High","Critical","Critical","Low","Critical","Low","Low","Moderate","High","Moderate","Moderate"
"3707","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-76.125,73.125,"SSP1-2.6","SST",0.017174724,0,0.008140626,0.580278356,0.954528864,0.245435877,0.231286617,0.171772885,0.069483451,0.676910066,0.203051141,0.008906483,0.151398427,0.286005989,0.400756061,0.370558976,0.239587785,0.302619151,0.420283692,0.56507045,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Low","Low","Low","High","Moderate","Moderate"
"3708","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-75.875,72.875,"SSP1-2.6","SST",0.018602652,0,0.043551413,0.629550663,0.954528864,0.245435877,0.231286617,0.175352519,0.069483451,0.676910066,0.205466397,0.004467146,0.172926182,0.304938772,0.401650969,0.369825239,0.239081765,0.303661666,0.420972155,0.551908994,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Low","Low","Low","High","Moderate","Moderate"
"3709","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-75.625,72.875,"SSP1-2.6","SST",0.021682895,0,0.023773076,0.642847482,0.954528864,0.245435877,0.231286617,0.183811553,0.069483451,0.676910066,0.205466397,0.009565263,0.172075863,0.31403173,0.403765728,0.368120115,0.240356295,0.302356594,0.421212731,0.558683554,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Low","Low","Low","High","Moderate","Moderate"
"3710","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-76.375,72.625,"SSP1-2.6","SST",0.014328857,0,0.996512221,0.635814264,0.954528864,0.245435877,0.231286617,0.161667877,0.069483451,0.676910066,0.250677828,0.019949537,0.411663836,0.489773161,0.398229809,0.372668844,0.25425522,0.298713729,0.467546042,0.445028808,"Low","Low","Critical","High","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Moderate","High","Moderate","High"
"3711","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-76.125,72.625,"SSP1-2.6","SST",0.01751053,0,0.017056572,0.622424879,0.954528864,0.245435877,0.231286617,0.170269132,0.069483451,0.676910066,0.250677828,0.011980982,0.164247995,0.305559956,0.400380122,0.370869352,0.252263082,0.300816364,0.422634312,0.553453814,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","Moderate","Moderate"
"3712","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-75.875,72.625,"SSP1-2.6","SST",0.020225618,0,0.011728597,0.638812244,0.954528864,0.245435877,0.231286617,0.178683553,0.069483451,0.676910066,0.244216259,0.008690877,0.167691615,0.314189862,0.402483728,0.369148944,0.249825163,0.30171833,0.422596141,0.55779236,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","Moderate","Moderate"
"3713","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-75.625,72.625,"SSP1-2.6","SST",0.023368609,0,0.013052638,0.638438062,0.954528864,0.245435877,0.231286617,0.191194908,0.069483451,0.676910066,0.254226492,0.025988061,0.168714827,0.313294776,0.405611567,0.366665216,0.256652018,0.297131084,0.420557128,0.551464889,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","Moderate","Moderate"
"3714","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-74.125,71.875,"SSP1-2.6","SST",0.020469424,0,0.718038167,0.621683836,0.954528864,0.245435877,0.231286617,0.179531937,0.069483451,0.676910066,0.290669948,0.005604936,0.340047857,0.382952747,0.402695824,0.368977701,0.2606671,0.303186561,0.44548356,0.432652798,"Low","Low","High","High","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Moderate","High","Moderate","High"
"3715","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-73.875,71.875,"SSP1-2.6","SST",0.021421609,0,0.190726013,0.678350249,0.954528864,0.245435877,0.231286617,0.183588786,0.069483451,0.676910066,0.304042111,0.003659085,0.222624468,0.315567078,0.403710036,0.368164497,0.263523678,0.304253877,0.422615245,0.485700113,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Moderate","High","Moderate","Moderate"
"3716","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-73.625,71.875,"SSP1-2.6","SST",0.022629359,0,0.593431652,0.64252357,0.954528864,0.245435877,0.231286617,0.183483168,0.069483451,0.676910066,0.247649404,0.010349778,0.314646145,0.350951547,0.403683631,0.36818555,0.251098175,0.301259224,0.436717116,0.440043069,"Low","Low","Moderate","High","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Moderate","High","Moderate","High"
"3717","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-74.625,71.625,"SSP1-2.6","SST",0.020482911,0,0.617484692,0.547646009,0.954528864,0.245435877,0.231286617,0.179407175,0.069483451,0.676910066,0,NA,0.296403403,0.331764543,0.402664633,0.369002858,NA,NA,0.491962267,0.487010977,"Low","Low","Moderate","Moderate","Low","High","Critical","Critical","Low","Critical","Low",NA,"Moderate","High",NA,"High"
"3718","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-73.625,71.625,"SSP1-2.6","SST",0.023070639,0,0.363643586,0.55675657,0.954528864,0.245435877,0.231286617,0.187221221,0.069483451,0.676910066,0.29215381,0.002366587,0.235867699,0.270932036,0.404618145,0.367444343,0.260228479,0.304148644,0.415882233,0.4391164,"Low","Low","Moderate","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Moderate","High","Moderate","Moderate"
"3719","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-71.125,71.375,"SSP1-2.6","SST",0.026760497,0,0.353662699,0.633420996,0.954528864,0.245435877,0.231286617,0.20029237,0.069483451,0.676910066,0.253608166,0.00151858,0.253461048,0.300025319,0.407885932,0.364915936,0.250380066,0.303641173,0.419909249,0.45681571,"Low","Low","Moderate","High","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Moderate","High","Moderate","Moderate"
"3720","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-70.875,71.375,"SSP1-2.6","SST",0.028080754,0,0.425733796,0.683356696,0.954528864,0.245435877,0.231286617,0.20014508,0.069483451,0.676910066,0.250316446,0.003177959,0.284292811,0.329506984,0.407849109,0.364943873,0.249971981,0.303182918,0.427660922,0.452471968,"Low","Low","Moderate","High","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Moderate","High","Moderate","Moderate"
"3721","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-70.625,71.375,"SSP1-2.6","SST",0.028454414,0,0.006436534,0.686455555,0.954528864,0.245435877,0.231286617,0.195890634,0.069483451,0.676910066,0.212221086,0.008757489,0.180336626,0.337632501,0.406785498,0.365756293,0.241843023,0.30232294,0.422549118,0.564389448,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Low","Low","Low","High","Moderate","Moderate"
"3722","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-71.375,71.125,"SSP1-2.6","SST",0.02610239,0,0.996512221,0.53324344,0.954528864,0.245435877,0.231286617,0.192319743,0.069483451,0.676910066,0,NA,0.388964513,0.473600725,0.405892775,0.366446324,NA,NA,0.528784077,0.541857112,"Low","Low","Critical","Moderate","Low","High","Critical","Critical","Low","Critical","Low",NA,"Moderate","High",NA,"High"
"3723","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-70.875,71.125,"SSP1-2.6","SST",0.027332344,0,0.078102508,0.646070464,0.954528864,0.245435877,0.231286617,0.196525871,0.069483451,0.676910066,0.306186041,0.007972112,0.187876329,0.307172071,0.406944307,0.365634318,0.265137918,0.303126031,0.419607643,0.520415007,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","Moderate","Moderate"
"3724","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-70.625,71.125,"SSP1-2.6","SST",0.028015557,0,0.005130845,0.688843966,0.954528864,0.245435877,0.231286617,0.200609207,0.069483451,0.676910066,0.279908293,0.006416002,0.180497592,0.339116344,0.407965141,0.364855885,0.258179453,0.302654085,0.423175001,0.55660977,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","Moderate","Moderate"
"3725","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-70.375,70.875,"SSP1-2.6","SST",0.026877512,0,0.111755151,0.657869657,0.954528864,0.245435877,0.231286617,0.201168151,0.069483451,0.676910066,0.332710133,0.013940236,0.19912558,0.309515812,0.408104877,0.364750089,0.273260972,0.302896746,0.419948419,0.503381751,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","Moderate","Moderate"
"3726","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-70.125,70.875,"SSP1-2.6","SST",0.026604165,0,0.702081035,0.637264413,0.954528864,0.245435877,0.231286617,0.209330395,0.069483451,0.676910066,0.285783813,0.003188899,0.341487403,0.38003373,0.410145438,0.363226153,0.258841557,0.303711451,0.442239605,0.435627878,"Low","Low","Moderate","High","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Moderate","High","Moderate","High"
"3727","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-61.875,70.875,"SSP1-2.6","SST",0.023845699,0,3.59442824615045e-06,0.668972731,0.954528864,0.245435877,0.231286617,0.198790074,0.069483451,0.676910066,0.112234475,0.010400064,0.173205506,0.330702557,0.407510358,0.365201473,0.217257014,0.309266598,0.42231162,0.588319306,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Low","Low","Low","High","Moderate","Moderate"
"3728","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-61.875,70.625,"SSP1-2.6","SST",0.022224346,0,8.19015971613196e-06,0.664831236,0.954528864,0.245435877,0.231286617,0.199197923,0.069483451,0.676910066,0.112234475,0.009430984,0.171765943,0.328877047,0.40761232,0.365123824,0.217014744,0.309482962,0.422137763,0.589163581,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Low","Low","Low","High","Moderate","Moderate"
"3729","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-61.625,70.625,"SSP1-2.6","SST",0.021789263,0,1.12542465982342e-05,0.657879366,0.954528864,0.245435877,0.231286617,0.199941055,0.069483451,0.676910066,0.119751496,0.004515104,0.169919971,0.325468302,0.407798103,0.364982591,0.217665029,0.30977612,0.421733189,0.588984227,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Low","Low","Low","High","Moderate","Moderate"
"3730","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-68.625,70.375,"SSP1-2.6","SST",0.012172479,0,0.411574584,0.501873932,0.954528864,0.245435877,0.231286617,0.156356222,0.069483451,0.676910066,0.316789577,0.01164272,0.231405249,0.262821673,0.396901895,0.373800496,0.268706454,0.302607416,0.417939913,0.422347712,"Low","Low","Moderate","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Moderate","High","Moderate","Moderate"
"3731","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-68.375,70.375,"SSP1-2.6","SST",0.012364831,0,0.649294405,0.503875937,0.954528864,0.245435877,0.231286617,0.156579409,0.069483451,0.676910066,0.275507312,0.008734904,0.291383793,0.334668499,0.396957692,0.373752635,0.257658933,0.301917904,0.434403265,0.435865929,"Low","Low","Moderate","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Moderate","High","Moderate","High"
